"Plot";"Subplot";"herb1";"Plant";"fv1";"sal"
3;"C6";0;"SASO";0;0,808
3;"D6";0;"SASO";0;0,786
3;"D5";0;"SASO";0;0,894
3;"D4";0;"SASO";0;0,722
3;"D1";0;"SASO";0;0,612
7;"F2";0;"SASO";0;1,069
7;"F1";0;"SASO";0;1,013
7;"F3";0;"SASO";0;0,787
8;"A2";0;"SASO";0;0,961
8;"A6";0;"SASO";0;1,055
8;"B2";0;"SASO";0;0,675
8;"B1";0;"SASO";0;0,759
8;"C1";0;"SASO";0;0,548
8;"D6";0;"SASO";0;0,827
8;"D1";0;"SASO";0;0,718
8;"D2";0;"SASO";0;0,791
8;"E1";0;"SASO";0;0,879
8;"E2";0;"SASO";0;0,618
8;"F1";0;"SASO";0;1,04
8;"F3";0;"SASO";0;1,088
1;"A3";0;"SASO";0;0,831
1;"B5";0;"SASO";0;0,955
1;"B4";0;"SASO";0;1,098
1;"B2";0;"SASO";0;1,161
1;"C1";0;"SASO";0;0,996
1;"C3";0;"SASO";0;1,301
1;"C4";0;"SASO";0;1,082
1;"C5";0;"SASO";0;0,927
1;"C6";0;"SASO";0;1,2
1;"E1";0;"SASO";0;1,031
1;"E3";0;"SASO";0;1,053
1;"E6";0;"SASO";0;0,967
1;"F2";0;"SASO";0;1,051
2;"C6";0;"SASO";0;0,795
2;"A1";0;"SASO";0;0,876
2;"A2";0;"SASO";0;0,7071
2;"A3";0;"SASO";0;0,804
2;"A4";0;"SASO";0;0,703
2;"A6";0;"SASO";0;0,665
2;"B1";0;"SASO";0;0,95
2;"B2";0;"SASO";0;0,773
2;"B3";0;"SASO";0;0,806
2;"B4";0;"SASO";0;0,664
2;"B5";0;"SASO";0;0,705
2;"B6";0;"SASO";0;0,861
3;"E1";0;"SASO";0;0,819
3;"E4";0;"SASO";0;1,029
3;"E5";0;"SASO";0;1,018
3;"E6";0;"SASO";0;0,908
3;"F6";0;"SASO";0;0,879
3;"F5";0;"SASO";0;0,809
3;"F4";0;"SASO";0;0,981
3;"F3";0;"SASO";0;0,842
3;"F1";0;"SASO";0;0,845
5;"A2";0;"SASO";0;0,919
5;"A5";0;"SASO";0;0,825
5;"A6";0;"SASO";0;0,916
5;"B6";0;"SASO";0;1,293
5;"B5";0;"SASO";0;0,858
5;"B1";0;"SASO";0;0,852
5;"B6";0;"SASO";0;1,293
5;"B5";0;"SASO";0;0,858
5;"C6";0;"SASO";0;0,869
5;"D6";0;"SASO";0;0,886
7;"A1";0;"SASO";0;0,725
7;"A2";0;"SASO";0;0,715
7;"A6";0;"SASO";0;0,62
7;"B6";0;"SASO";0;0,7
7;"B5";0;"SASO";0;0,683
7;"B4";0;"SASO";0;0,597
7;"B3";0;"SASO";0;0,692
7;"B2";0;"SASO";0;0,653
7;"B1";0;"SASO";0;0,838
7;"C1";0;"SASO";0;0,703
7;"C2";0;"SASO";0;0,763
7;"C3";0;"SASO";0;0,711
7;"C4";0;"SASO";0;0,645
7;"C5";0;"SASO";0;0,793
7;"C6";0;"SASO";0;0,676
7;"D6";0;"SASO";0;0,609
7;"D5";0;"SASO";0;0,631
7;"D4";0;"SASO";0;0,87
7;"D3";0;"SASO";0;0,836
7;"D2";0;"SASO";0;0,971
7;"D1";0;"SASO";0;0,968
7;"E2";0;"SASO";0;0,967
7;"E3";0;"SASO";0;0,858
7;"E4";0;"SASO";0;0,628
7;"E5";0;"SASO";0;0,676
7;"E6";0;"SASO";0;0,862
7;"F6";0;"SASO";0;0,924
7;"F5";0;"SASO";0;0,863
7;"F4";0;"SASO";0;0,737
2;"B1";0;"RAPE";0;0,6931
2;"C4";0;"RAPE";0;0,5321
2;"D6";0;"RAPE";0;0,5491
2;"E6";0;"RAPE";0;0,4681
4;"A1";0;"RAPE";0;1,651
4;"B2";0;"RAPE";0;1,311
4;"B3";0;"RAPE";0;1,408
4;"B4";0;"RAPE";0;1,316
4;"B5";0;"RAPE";0;1,179
4;"D1";0;"RAPE";0;1,593
4;"E3";0;"RAPE";0;1,041
4;"E5";0;"RAPE";0;1,039
4;"E6";0;"RAPE";0;1,239
4;"F1";0;"RAPE";0;1,529
4;"F3";0;"RAPE";0;1,267
4;"F5";0;"RAPE";0;1,407
5;"B2";0;"RAPE";0;1,132
5;"C1";0;"RAPE";0;1,131
5;"C3";0;"RAPE";0;1,126
5;"F1";0;"RAPE";0;1,352
5;"F2";0;"RAPE";0;0,997
5;"F5";0;"RAPE";0;1,006
6;"C1";0;"RAPE";0;1,636
6;"D1";0;"RAPE";0;1,543
6;"D2";0;"RAPE";0;1,406
6;"E1";0;"RAPE";0;1,767
6;"E2";0;"RAPE";0;1,634
6;"F1";0;"RAPE";0;1,575
6;"F2";0;"RAPE";0;1,649
7;"A1";0;"RAPE";0;1,144
7;"A2";0;"RAPE";0;1,602
7;"A3";0;"RAPE";0;1,967
7;"A4";0;"RAPE";0;1,274
7;"A5";0;"RAPE";0;1,065
7;"A6";0;"RAPE";0;1,154
7;"B1";0;"RAPE";0;1,241
7;"B2";0;"RAPE";0;1,132
7;"B3";0;"RAPE";0;1,48
7;"B4";0;"RAPE";0;1,167
7;"B5";0;"RAPE";0;1,059
7;"B6";0;"RAPE";0;1,141
7;"C1";0;"RAPE";0;1,556
7;"C2";0;"RAPE";0;1,492
7;"C3";0;"RAPE";0;1,333
7;"C4";0;"RAPE";0;1
7;"C5";0;"RAPE";0;1,096
7;"C6";0;"RAPE";0;1,098
7;"D1";0;"RAPE";0;1,756
7;"D2";0;"RAPE";0;1,419
7;"D3";0;"RAPE";0;1,192
7;"D4";0;"RAPE";0;0,978
7;"D5";0;"RAPE";0;1,15
7;"D6";0;"RAPE";0;1,178
7;"E1";0;"RAPE";0;1,857
7;"E2";0;"RAPE";0;1,435
7;"E3";0;"RAPE";0;1,214
7;"E4";0;"RAPE";0;1,257
7;"E5";0;"RAPE";0;1,316
7;"E6";0;"RAPE";0;1,48
7;"F1";0;"RAPE";0;1,495
7;"F2";0;"RAPE";0;1,538
7;"F3";0;"RAPE";0;1,455
7;"F4";0;"RAPE";0;1,452
7;"F5";0;"RAPE";0;1,435
7;"F6";0;"RAPE";0;1,977
8;"A1";0;"RAPE";0;1,649
8;"A2";0;"RAPE";0;1,431
8;"A3";0;"RAPE";0;1,545
8;"A4";0;"RAPE";0;1,36
8;"A5";0;"RAPE";0;1,436
8;"A6";0;"RAPE";0;1,497
8;"B1";0;"RAPE";0;1,538
8;"B2";0;"RAPE";0;1,277
8;"B3";0;"RAPE";0;1,449
8;"B4";0;"RAPE";0;1,199
8;"B5";0;"RAPE";0;1,5
8;"B6";0;"RAPE";0;1,537
8;"C1";0;"RAPE";0;1,495
8;"C2";0;"RAPE";0;1,381
8;"C3";0;"RAPE";0;0,933
8;"C4";0;"RAPE";0;1,171
8;"C5";0;"RAPE";0;1,347
8;"C6";0;"RAPE";0;1,303
8;"D1";0;"RAPE";0;1,406
8;"D2";0;"RAPE";0;1,533
8;"D3";0;"RAPE";0;1,061
8;"D4";0;"RAPE";0;0,96
8;"D5";0;"RAPE";0;1,408
8;"D6";0;"RAPE";0;1,286
8;"E1";0;"RAPE";0;1,662
8;"E2";0;"RAPE";0;1,125
8;"E3";0;"RAPE";0;1,042
8;"E4";0;"RAPE";0;1,046
8;"E5";0;"RAPE";0;1,865
8;"E6";0;"RAPE";0;1,162
8;"F1";0;"RAPE";0;1,526
8;"F5";0;"RAPE";0;1,27
8;"F6";0;"RAPE";0;1,11
1;"A1";0;"CHFU";0;1,774
1;"A2";0;"CHFU";3;1,12
1;"A3";0;"CHFU";1;1,446
1;"A5";0;"CHFU";0;1,032
1;"B1";0;"CHFU";1;1,02
1;"B2";0;"CHFU";3;1,419
1;"B3";0;"CHFU";0;1,186
1;"B4";0;"CHFU";0;1,384
1;"B5";0;"CHFU";0;1,144
1;"C1";0;"CHFU";0;1,198
1;"C2";0;"CHFU";0;1,258
1;"C3";0;"CHFU";0;1,228
1;"C4";0;"CHFU";1;1,193
1;"C5";0;"CHFU";2;0,925
1;"C6";0;"CHFU";0;1,291
1;"D1";0;"CHFU";0;0,911
1;"D2";0;"CHFU";0;0,972
1;"D3";0;"CHFU";0;1,073
1;"D4";0;"CHFU";0;0,907
1;"D5";1;"CHFU";0;1
1;"D6";3;"CHFU";0;1,072
1;"E1";0;"CHFU";0;0,818
1;"E2";0;"CHFU";1;0,891
1;"E3";0;"CHFU";0;0,947
1;"E4";0;"CHFU";0;0,974
1;"E5";0;"CHFU";1;0,844
1;"E6";0;"CHFU";0;1,043
1;"F1";0;"CHFU";0;1,149
1;"F2";0;"CHFU";0;0,848
1;"F3";0;"CHFU";0;0,682
1;"F4";0;"CHFU";1;0,931
1;"F5";0;"CHFU";0;0,839
1;"F6";0;"CHFU";0;1,052
2;"A1";0;"CHFU";0;0,8611
2;"A2";0;"CHFU";0;0,7941
2;"A3";0;"CHFU";1;0,6831
2;"A4";0;"CHFU";2;0,7321
2;"A5";0;"CHFU";0;0,7221
2;"A6";0;"CHFU";0;0,5291
2;"B1";0;"CHFU";1;0,6931
2;"B2";0;"CHFU";0;0,6951
2;"B3";0;"CHFU";0;0,8791
2;"B4";0;"CHFU";0;0,6311
2;"C1";0;"CHFU";0;0,7361
2;"C2";0;"CHFU";0;0,7811
2;"C3";0;"CHFU";0;0,7541
2;"C4";0;"CHFU";0;0,5321
2;"D1";0;"CHFU";3;0,4981
2;"D2";0;"CHFU";0;0,6991
2;"D3";0;"CHFU";0;0,6841
2;"D4";0;"CHFU";0;0,4611
2;"E1";0;"CHFU";1;0,5711
2;"E2";0;"CHFU";0;0,5381
2;"E3";0;"CHFU";0;0,3571
2;"E4";0;"CHFU";0;0,3981
2;"E6";0;"CHFU";0;0,4681
2;"F1";0;"CHFU";0;0,5181
2;"F2";0;"CHFU";0;0,5781
2;"F3";0;"CHFU";0;0,5581
2;"F4";0;"CHFU";0;0,3631
2;"F5";0;"CHFU";0;0,3421
2;"F6";0;"CHFU";0;0,3721
3;"A1";0;"CHFU";0;0,8255
3;"A2";0;"CHFU";0;0,9355
3;"A3";0;"CHFU";0;0,7085
3;"A4";0;"CHFU";0;0,7205
3;"A5";0;"CHFU";0;0,7095
3;"A6";0;"CHFU";3;0,7845
3;"B1";0;"CHFU";0;0,8225
3;"B2";0;"CHFU";0;0,8325
3;"B3";0;"CHFU";0;0,7405
3;"B4";0;"CHFU";0;0,725
3;"B5";0;"CHFU";0;0,7675
3;"B6";0;"CHFU";0;0,7845
3;"C1";0;"CHFU";0;0,6425
3;"C2";0;"CHFU";0;0,8375
3;"C3";0;"CHFU";1;0,6605
3;"C4";0;"CHFU";0;0,6445
3;"C5";0;"CHFU";0;0,5095
3;"C6";0;"CHFU";0;0,7375
3;"D1";0;"CHFU";0;0,5315
3;"D2";0;"CHFU";1;0,7005
3;"D3";0;"CHFU";2;0,7235
3;"D4";0;"CHFU";0;0,6845
3;"D5";0;"CHFU";0;0,7595
3;"D6";0;"CHFU";0;0,7975
3;"E1";0;"CHFU";0;0,8285
3;"E2";0;"CHFU";1;0,7495
3;"E3";0;"CHFU";0;0,7295
3;"E4";0;"CHFU";0;0,7745
3;"E5";0;"CHFU";0;0,7315
3;"E6";0;"CHFU";0;0,8895
3;"F1";0;"CHFU";0;0,9325
3;"F2";0;"CHFU";1;0,7775
3;"F3";0;"CHFU";0;0,9235
3;"F4";0;"CHFU";0;0,978
3;"F5";0;"CHFU";0;0,7875
3;"F6";0;"CHFU";0;0,8075
9;"A1";0;"CHFU";0;0,5146
9;"A2";0;"CHFU";4;0,5196
9;"A3";0;"CHFU";1;0,578
9;"A4";0;"CHFU";1;0,562
9;"A5";0;"CHFU";0;0,531
9;"A6";0;"CHFU";1;0,5596
9;"B1";0;"CHFU";3;0,6006
9;"B2";0;"CHFU";1;0,5486
9;"B3";0;"CHFU";1;0,5546
9;"B4";0;"CHFU";0;0,4796
9;"B5";0;"CHFU";0;0,6716
9;"B6";0;"CHFU";0;0,532
9;"C1";0;"CHFU";1;0,6216
9;"C2";1;"CHFU";0;0,5326
9;"C3";0;"CHFU";2;0,6356
9;"C4";0;"CHFU";0;0,6436
9;"C5";0;"CHFU";1;0,6076
9;"C6";0;"CHFU";2;0,4576
9;"D1";0;"CHFU";0;0,7416
9;"D2";0;"CHFU";1;0,9616
9;"D3";0;"CHFU";1;0,8516
9;"D4";0;"CHFU";5;0,5246
9;"D5";0;"CHFU";0;0,5876
9;"D6";0;"CHFU";0;0,8306
9;"E1";0;"CHFU";5;0,7676
9;"E2";1;"CHFU";0;0,9096
9;"E3";0;"CHFU";2;1,0006
9;"E4";0;"CHFU";3;0,8806
9;"E5";0;"CHFU";1;0,6966
9;"E6";0;"CHFU";0;0,5636
9;"F1";0;"CHFU";5;1,2276
9;"F2";0;"CHFU";0;1,2566
9;"F3";0;"CHFU";0;1,2646
9;"F4";0;"CHFU";3;1,4096
9;"F5";0;"CHFU";2;1,3986
9;"F6";0;"CHFU";5;1,1596
4;"A1";0;"CHFU";0;1,651
4;"A2";0;"CHFU";3;1,451
4;"A3";0;"CHFU";0;1,476
4;"A4";0;"CHFU";0;1,437
4;"A5";0;"CHFU";1;1,355
4;"A6";0;"CHFU";1;1,332
4;"B1";0;"CHFU";3;1,607
4;"B2";0;"CHFU";1;1,311
4;"B3";0;"CHFU";0;1,408
4;"B4";0;"CHFU";0;1,316
4;"B5";0;"CHFU";3;1,179
4;"B6";0;"CHFU";2;1,161
4;"C1";0;"CHFU";0;1,605
4;"C2";0;"CHFU";5;1,348
4;"C3";0;"CHFU";0;1,27
4;"C4";0;"CHFU";0;1,153
4;"C5";0;"CHFU";1;1,309
4;"C6";0;"CHFU";0;1,413
4;"D1";0;"CHFU";0;1,593
4;"D2";0;"CHFU";0;1,577
4;"D3";0;"CHFU";0;1,181
4;"D4";0;"CHFU";0;1,117
4;"D5";0;"CHFU";0;1,129
4;"D6";0;"CHFU";1;1,68
4;"E1";0;"CHFU";0;0,91
4;"E2";0;"CHFU";0;1,332
4;"E3";0;"CHFU";0;1,041
4;"E4";0;"CHFU";0;1,092
4;"E5";0;"CHFU";1;1,039
4;"E6";0;"CHFU";0;1,239
4;"F1";0;"CHFU";0;1,529
4;"F2";0;"CHFU";0;0,886
4;"F3";0;"CHFU";0;1,267
4;"F4";0;"CHFU";1;1,28
4;"F5";0;"CHFU";3;1,407
4;"F6";0;"CHFU";0;1,355
5;"A1";0;"CHFU";1;1,527
5;"A2";0;"CHFU";0;1,472
5;"A3";0;"CHFU";4;1,32
5;"A4";0;"CHFU";3;0,948
5;"A5";0;"CHFU";2;1,412
5;"A6";0;"CHFU";0;1,458
5;"B1";0;"CHFU";1;1,299
5;"B2";0;"CHFU";2;1,132
5;"B3";0;"CHFU";1;1,104
5;"B4";0;"CHFU";0;1,24
5;"B5";1;"CHFU";0;1,341
5;"B6";0;"CHFU";0;1,411
5;"C1";0;"CHFU";0;1,131
5;"C2";0;"CHFU";0;1,051
5;"C3";0;"CHFU";2;1,126
5;"C4";0;"CHFU";1;1,16
5;"C5";0;"CHFU";0;1,396
5;"C6";1;"CHFU";0;1,261
5;"D1";0;"CHFU";1;1,211
5;"D2";0;"CHFU";2;1,155
5;"D3";0;"CHFU";0;1,445
5;"D4";0;"CHFU";0;1,301
5;"D5";0;"CHFU";1;1,656
5;"D6";2;"CHFU";0;1,591
5;"E1";0;"CHFU";2;1,21
5;"E2";0;"CHFU";0;1,395
5;"E3";0;"CHFU";0;1,294
5;"E4";0;"CHFU";0;1,149
5;"E5";0;"CHFU";0;1,278
5;"E6";0;"CHFU";0;1,103
5;"F1";0;"CHFU";0;1,352
5;"F2";0;"CHFU";0;0,997
5;"F3";0;"CHFU";0;0,784
5;"F4";0;"CHFU";0;0,982
5;"F5";0;"CHFU";1;1,006
6;"A1";0;"CHFU";0;1,902
6;"A2";0;"CHFU";2;1,525
6;"A3";0;"CHFU";3;1,403
6;"A4";0;"CHFU";0;1,504
6;"A5";0;"CHFU";1;1,494
6;"A6";0;"CHFU";1;1,516
6;"B1";0;"CHFU";0;1,638
6;"B2";0;"CHFU";0;1,829
6;"B3";0;"CHFU";6;1,611
6;"B4";0;"CHFU";0;1,624
6;"B5";0;"CHFU";0;1,648
6;"B6";0;"CHFU";0;1,41
6;"C1";0;"CHFU";0;1,636
6;"C2";0;"CHFU";0;1,835
6;"C3";0;"CHFU";0;1,651
6;"C4";0;"CHFU";0;1,543
6;"C5";0;"CHFU";0;1,609
6;"C6";0;"CHFU";0;1,543
6;"D1";0;"CHFU";0;1,543
6;"D2";0;"CHFU";0;1,406
6;"D3";0;"CHFU";0;1,637
6;"D4";0;"CHFU";0;1,528
6;"D5";0;"CHFU";0;1,594
6;"D6";0;"CHFU";0;1,41
6;"E1";0;"CHFU";0;1,767
6;"E2";0;"CHFU";0;1,634
6;"E3";0;"CHFU";1;1,673
6;"E4";0;"CHFU";0;1,52
6;"E5";0;"CHFU";0;1,684
6;"E6";0;"CHFU";0;1,27
6;"F1";0;"CHFU";0;1,575
6;"F2";0;"CHFU";1;1,649
6;"F3";0;"CHFU";0;1,672
6;"F4";0;"CHFU";0;1,415
6;"F5";0;"CHFU";0;1,432
6;"F6";0;"CHFU";0;1,353
7;"A1";0;"CHFU";1;1,144
7;"A2";0;"CHFU";0;1,602
7;"A3";0;"CHFU";0;1,967
7;"A4";0;"CHFU";0;1,274
7;"A5";0;"CHFU";8;1,065
7;"A6";0;"CHFU";0;1,154
7;"B1";0;"CHFU";1;1,241
7;"B2";0;"CHFU";4;1,132
7;"B4";0;"CHFU";1;1,167
7;"B5";0;"CHFU";2;1,059
7;"B6";0;"CHFU";6;1,141
7;"C1";0;"CHFU";0;1,556
7;"C2";0;"CHFU";5;1,492
7;"C3";1;"CHFU";5;1,333
7;"C4";0;"CHFU";0;1
7;"C5";0;"CHFU";1;1,096
7;"C6";0;"CHFU";3;1,098
7;"D1";0;"CHFU";2;1,756
7;"D3";0;"CHFU";1;1,192
7;"D4";0;"CHFU";1;0,978
7;"D5";0;"CHFU";1;1,15
7;"D6";1;"CHFU";3;1,178
7;"E1";0;"CHFU";1;1,857
7;"E2";0;"CHFU";4;1,435
7;"E3";0;"CHFU";2;1,214
7;"E4";0;"CHFU";2;1,257
7;"E5";0;"CHFU";1;1,316
7;"E6";7;"CHFU";1;1,48
7;"F3";0;"CHFU";1;1,455
7;"F4";0;"CHFU";3;1,452
7;"F5";1;"CHFU";2;1,435
7;"F6";0;"CHFU";0;1,977
8;"A1";0;"CHFU";0;1,649
8;"A2";0;"CHFU";8;1,431
8;"A3";0;"CHFU";2;1,545
8;"A4";0;"CHFU";2;1,36
8;"A5";0;"CHFU";3;1,436
8;"A6";0;"CHFU";3;1,497
8;"B1";0;"CHFU";1;1,538
8;"B2";1;"CHFU";5;1,277
8;"B3";0;"CHFU";1;1,449
8;"B4";0;"CHFU";1;1,199
8;"B5";0;"CHFU";4;1,5
8;"B6";1;"CHFU";1;1,537
8;"C1";0;"CHFU";0;1,495
8;"C2";0;"CHFU";1;1,381
8;"C3";0;"CHFU";3;0,933
8;"C4";0;"CHFU";2;1,171
8;"C5";0;"CHFU";1;1,347
8;"C6";1;"CHFU";6;1,303
8;"D1";0;"CHFU";3;1,406
8;"D2";0;"CHFU";3;1,533
8;"D3";0;"CHFU";2;1,061
8;"D4";0;"CHFU";0;0,96
8;"D5";1;"CHFU";4;1,408
8;"D6";4;"CHFU";1;1,286
8;"E1";0;"CHFU";4;1,662
8;"E2";0;"CHFU";1;1,125
8;"E3";1;"CHFU";1;1,042
8;"E4";1;"CHFU";3;1,046
8;"E5";0;"CHFU";2;1,865
8;"E6";1;"CHFU";0;1,162
8;"F1";1;"CHFU";0;1,526
8;"F2";1;"CHFU";0;1,885
8;"F3";0;"CHFU";1;1,68
8;"F4";1;"CHFU";1;1,733
8;"F5";0;"CHFU";0;1,27
8;"F6";1;"CHFU";2;1,11
4;"A1";0;"LEMA";2;1,651
4;"A2";0;"LEMA";9;1,451
4;"A3";0;"LEMA";0;1,476
4;"A4";0;"LEMA";0;1,437
4;"A5";0;"LEMA";0;1,355
4;"A6";0;"LEMA";0;1,332
4;"B1";0;"LEMA";0;1,607
4;"B2";0;"LEMA";4;1,311
4;"B3";0;"LEMA";0;1,408
4;"B4";0;"LEMA";2;1,316
4;"B5";0;"LEMA";0;1,179
4;"C1";0;"LEMA";1;1,605
4;"C2";0;"LEMA";5;1,348
4;"C3";0;"LEMA";1;1,27
4;"C4";0;"LEMA";5;1,153
4;"C5";0;"LEMA";1;1,309
4;"C6";0;"LEMA";1;1,413
4;"D1";0;"LEMA";0;1,593
4;"D2";0;"LEMA";1;1,577
4;"D3";0;"LEMA";0;1,181
4;"D4";1;"LEMA";0;1,117
4;"D5";0;"LEMA";2;1,129
4;"E1";0;"LEMA";7;0,91
4;"E2";0;"LEMA";2;1,332
4;"E3";0;"LEMA";0;1,041
4;"E4";0;"LEMA";4;1,092
4;"E5";0;"LEMA";1;1,039
4;"E6";0;"LEMA";0;1,239
4;"F1";0;"LEMA";3;1,529
4;"F2";0;"LEMA";1;0,886
4;"F3";0;"LEMA";1;1,267
4;"F4";0;"LEMA";2;1,28
4;"F5";0;"LEMA";0;1,407
4;"F6";0;"LEMA";3;1,355
5;"A1";0;"LEMA";3;1,527
5;"A2";0;"LEMA";5;1,472
5;"A3";0;"LEMA";1;1,32
5;"A4";0;"LEMA";1;0,948
5;"A5";0;"LEMA";0;1,412
5;"A6";0;"LEMA";1;1,458
5;"B1";0;"LEMA";0;1,299
5;"B2";0;"LEMA";3;1,132
5;"B3";0;"LEMA";0;1,104
5;"B4";0;"LEMA";2;1,24
5;"B5";1;"LEMA";1;1,341
5;"B6";0;"LEMA";0;1,411
5;"C1";0;"LEMA";3;1,131
5;"C2";0;"LEMA";0;1,051
5;"C3";0;"LEMA";1;1,126
5;"C4";0;"LEMA";2;1,16
5;"C5";0;"LEMA";3;1,396
5;"C6";0;"LEMA";0;1,261
5;"D1";0;"LEMA";12;1,211
5;"D2";0;"LEMA";3;1,155
5;"D3";0;"LEMA";0;1,445
5;"D4";0;"LEMA";1;1,301
5;"D5";0;"LEMA";1;1,656
5;"D6";0;"LEMA";0;1,591
5;"E1";0;"LEMA";8;1,21
5;"E2";0;"LEMA";0;1,395
5;"E3";1;"LEMA";0;1,294
5;"E4";0;"LEMA";0;1,149
5;"E5";0;"LEMA";1;1,278
5;"E6";1;"LEMA";0;1,103
5;"F1";0;"LEMA";1;1,352
5;"F2";0;"LEMA";0;0,997
5;"F3";0;"LEMA";0;0,784
5;"F4";1;"LEMA";2;0,982
5;"F5";0;"LEMA";0;1,006
5;"F6";0;"LEMA";0;1,127
6;"A2";0;"LEMA";0;1,525
6;"A3";0;"LEMA";2;1,403
6;"A4";0;"LEMA";2;1,504
6;"A5";0;"LEMA";0;1,494
6;"A6";0;"LEMA";1;1,516
6;"B1";0;"LEMA";3;1,638
6;"B2";0;"LEMA";1;1,829
6;"B3";0;"LEMA";8;1,611
6;"B4";0;"LEMA";7;1,624
6;"B5";0;"LEMA";1;1,648
6;"B6";0;"LEMA";4;1,41
6;"C1";0;"LEMA";6;1,636
6;"C2";0;"LEMA";0;1,835
6;"C3";0;"LEMA";1;1,651
6;"C4";0;"LEMA";4;1,543
6;"C5";0;"LEMA";0;1,609
6;"C6";0;"LEMA";2;1,543
6;"D1";0;"LEMA";4;1,543
6;"D2";0;"LEMA";1;1,406
6;"D3";0;"LEMA";4;1,637
6;"D4";0;"LEMA";1;1,528
6;"D5";0;"LEMA";3;1,594
6;"D6";0;"LEMA";1;1,41
6;"E1";0;"LEMA";3;1,767
6;"E2";0;"LEMA";1;1,634
6;"E3";0;"LEMA";0;1,673
6;"E4";0;"LEMA";0;1,52
6;"E5";0;"LEMA";0;1,684
6;"E6";0;"LEMA";0;1,27
6;"F1";0;"LEMA";0;1,575
6;"F2";0;"LEMA";1;1,649
6;"F3";0;"LEMA";1;1,672
6;"F4";0;"LEMA";2;1,415
6;"F5";0;"LEMA";3;1,432
6;"F6";0;"LEMA";1;1,353
7;"A1";0;"LEMA";0;1,144
7;"A2";1;"LEMA";0;1,602
7;"A3";0;"LEMA";0;1,967
7;"A4";0;"LEMA";3;1,274
7;"A5";0;"LEMA";2;1,065
7;"A6";0;"LEMA";1;1,154
7;"B1";0;"LEMA";0;1,241
7;"B2";0;"LEMA";0;1,132
7;"B3";0;"LEMA";2;1,48
7;"B4";0;"LEMA";4;1,167
7;"B5";0;"LEMA";5;1,059
7;"B6";0;"LEMA";4;1,141
7;"C1";2;"LEMA";6;1,556
7;"C2";0;"LEMA";5;1,492
7;"C3";0;"LEMA";5;1,333
7;"C4";0;"LEMA";6;1
7;"C5";0;"LEMA";2;1,096
7;"C6";0;"LEMA";1;1,098
7;"D1";1;"LEMA";1;1,756
7;"D2";3;"LEMA";2;1,419
7;"D3";0;"LEMA";1;1,192
7;"D4";1;"LEMA";2;0,978
7;"D5";0;"LEMA";5;1,15
7;"D6";1;"LEMA";3;1,178
7;"E2";0;"LEMA";3;1,435
7;"E3";1;"LEMA";2;1,214
7;"E4";1;"LEMA";2;1,257
7;"E5";0;"LEMA";0;1,316
7;"E6";1;"LEMA";7;1,48
7;"F1";0;"LEMA";0;1,495
7;"F2";1;"LEMA";2;1,538
7;"F3";1;"LEMA";3;1,455
7;"F4";0;"LEMA";2;1,452
7;"F5";1;"LEMA";0;1,435
8;"A2";1;"LEMA";3;1,431
8;"A3";1;"LEMA";3;1,545
8;"A4";1;"LEMA";2;1,36
8;"A5";0;"LEMA";4;1,436
8;"B1";0;"LEMA";0;1,538
8;"B2";3;"LEMA";4;1,277
8;"B3";1;"LEMA";7;1,449
8;"B4";3;"LEMA";4;1,199
8;"B5";0;"LEMA";11;1,5
8;"B6";1;"LEMA";1;1,537
8;"C1";0;"LEMA";1;1,495
8;"C2";1;"LEMA";8;1,381
8;"C3";0;"LEMA";6;0,933
8;"C4";1;"LEMA";8;1,171
8;"C6";0;"LEMA";0;1,303
8;"D1";1;"LEMA";4;1,406
8;"D2";1;"LEMA";6;1,533
8;"D3";0;"LEMA";1;1,061
8;"D4";0;"LEMA";2;0,96
8;"D5";0;"LEMA";1;1,408
8;"D6";0;"LEMA";1;1,286
8;"E1";0;"LEMA";1;1,662
8;"E2";1;"LEMA";3;1,125
8;"E3";0;"LEMA";1;1,042
8;"E4";0;"LEMA";2;1,046
8;"E5";0;"LEMA";1;1,865
8;"E6";2;"LEMA";1;1,162
8;"F1";1;"LEMA";1;1,526
8;"F2";0;"LEMA";2;1,885
8;"F4";1;"LEMA";7;1,733
8;"F5";0;"LEMA";0;1,27
8;"F6";0;"LEMA";1;1,11
9;"A1";0;"LEMA";0;0,5146
9;"A2";0;"LEMA";0;0,5196
9;"A3";0;"LEMA";2;0,578
9;"A6";0;"LEMA";0;0,5596
9;"B1";0;"LEMA";0;0,6006
9;"B2";0;"LEMA";1;0,5486
9;"B3";0;"LEMA";0;0,5546
9;"B4";0;"LEMA";4;0,4796
9;"B5";0;"LEMA";9;0,6716
9;"B6";1;"LEMA";4;0,532
9;"C1";0;"LEMA";0;0,6216
9;"C2";0;"LEMA";0;0,5326
9;"C3";0;"LEMA";2;0,6356
9;"C4";0;"LEMA";4;0,6436
9;"C5";0;"LEMA";5;0,6076
9;"C6";0;"LEMA";0;0,4576
9;"D1";0;"LEMA";0;0,7416
9;"D4";0;"LEMA";0;0,5246
9;"D5";0;"LEMA";1;0,5876
9;"D6";0;"LEMA";1;0,8306
9;"E2";0;"LEMA";3;0,9096
9;"E4";0;"LEMA";1;0,8806
9;"E5";0;"LEMA";5;0,6966
9;"E6";0;"LEMA";2;0,5636
1;"A1";0;"LEMA";4;1,774
1;"A2";1;"LEMA";4;1,12
