Day;Month;Year;Sensor;Plot;Subplot;Moisture;Salinity;Observer;Observations
14;1;2020;10;7;F4;24,1;0.118;Oscar and Maria ;
14;1;2020;10;7;F5;NA;0.114;Oscar and Maria ;
14;1;2020;10;7;F6;10,3;0.08;Oscar and Maria ;
14;1;2020;10;8;A1;20,8;0.111;Oscar and Maria ;
14;1;2020;10;8;A2;18,7;0.073;Oscar and Maria ;
14;1;2020;10;8;A3;17,2;0.049;Oscar and Maria ;
14;1;2020;10;8;A4;NA;0.082;Oscar and Maria ;
14;1;2020;10;8;A5;21,7;0.049;Oscar and Maria ;
14;1;2020;10;8;A6;23,7;0.131;Oscar and Maria ;
14;1;2020;10;8;B1;NA;0.099;Oscar and Maria ;
14;1;2020;10;8;B2;16,9;0.037;Oscar and Maria ;
14;1;2020;10;8;B3;20,7;0.038;Oscar and Maria ;
14;1;2020;10;8;B4;18,5;0.062;Oscar and Maria ;
14;1;2020;10;8;B5;17;0.047;Oscar and Maria ;
14;1;2020;10;8;B6;NA;0.163;Oscar and Maria ;
14;1;2020;10;8;C1;21,7;0.048;Oscar and Maria ;
14;1;2020;10;8;C2;22,4;0.077;Oscar and Maria ;
14;1;2020;10;8;C3;22,7;0.088;Oscar and Maria ;
14;1;2020;10;8;C4;23,1;0.07;Oscar and Maria ;
14;1;2020;10;8;C5;16;0.068;Oscar and Maria ;
14;1;2020;10;8;C6;22,8;0.069;Oscar and Maria ;
14;1;2020;10;8;D1;22;0.072;Oscar and Maria ;
14;1;2020;10;8;D2;18,3;0.057;Oscar and Maria ;
14;1;2020;10;8;D3;17,3;0.048;Oscar and Maria ;
14;1;2020;10;8;D4;23,2;0.069;Oscar and Maria ;
14;1;2020;10;8;D5;22,9;0.089;Oscar and Maria ;
14;1;2020;10;8;D6;22,5;0.054;Oscar and Maria ;
14;1;2020;10;8;E1;21,9;0.061;Oscar and Maria ;
14;1;2020;10;8;E2;16,6;0.044;Oscar and Maria ;
14;1;2020;10;8;E3;21,6;0.049;Oscar and Maria ;
14;1;2020;10;8;E4;20,8;0.147;Oscar and Maria ;
14;1;2020;10;8;E5;18,4;0.042;Oscar and Maria ;
14;1;2020;10;8;E6;17,2;0.03;Oscar and Maria ;
14;1;2020;10;8;F1;19,7;0.093;Oscar and Maria ;
14;1;2020;10;8;F2;22,7;0.105;Oscar and Maria ;
14;1;2020;10;8;F3;29;0.142;Oscar and Maria ;
14;1;2020;10;8;F4;10;0.046;Oscar and Maria ;
14;1;2020;10;8;F5;18,1;0.042;Oscar and Maria ;
14;1;2020;10;8;F6;23,1;0.074;Oscar and Maria ;
14;1;2020;10;9;A1;22,7;0.099;Oscar and Maria ;
14;1;2020;10;9;A2;NA;0.061;Oscar and Maria ;
14;1;2020;10;9;A3;24;0.053;Oscar and Maria ;
14;1;2020;10;9;A4;23,1;0.038;Oscar and Maria ;
14;1;2020;10;9;A5;22,6;0.028;Oscar and Maria ;
14;1;2020;10;9;A6;23;0.035;Oscar and Maria ;
14;1;2020;10;9;B1;22,1;0.069;Oscar and Maria ;
14;1;2020;10;9;B2;21,7;0.043;Oscar and Maria ;
14;1;2020;10;9;B3;25;0.058;Oscar and Maria ;
14;1;2020;10;9;B4;24,8;0.044;Oscar and Maria ;
14;1;2020;10;9;B5;23,5;0.065;Oscar and Maria ;
14;1;2020;10;9;B6;23,2;0.07;Oscar and Maria ;
14;1;2020;10;9;C1;22,7;0.078;Oscar and Maria ;
14;1;2020;10;9;C2;25,9;0.045;Oscar and Maria ;
14;1;2020;10;9;C3;23,3;0.053;Oscar and Maria ;
14;1;2020;10;9;C4;23,5;0.062;Oscar and Maria ;
14;1;2020;10;9;C5;24,6;0.08;Oscar and Maria ;
14;1;2020;10;9;C6;21,2;0.021;Oscar and Maria ;
14;1;2020;10;9;D1;22,8;0.061;Oscar and Maria ;
14;1;2020;10;9;D2;22,8;0.064;Oscar and Maria ;
14;1;2020;10;9;D3;NA;0.035;Oscar and Maria ;
14;1;2020;10;9;D4;21,4;0.035;Oscar and Maria ;
14;1;2020;10;9;D5;23,7;0.07;Oscar and Maria ;
14;1;2020;10;9;D6;28,3;0.072;Oscar and Maria ;
14;1;2020;10;9;E1;26,4;0.062;Oscar and Maria ;
14;1;2020;10;9;E2;26,1;0.089;Oscar and Maria ;
14;1;2020;10;9;E3;NA;0.076;Oscar and Maria ;
14;1;2020;10;9;E4;28,7;0.098;Oscar and Maria ;
14;1;2020;10;9;E5;22,8;0.052;Oscar and Maria ;
14;1;2020;10;9;E6;28,4;0.067;Oscar and Maria ;
14;1;2020;10;9;F1;53,3;0.124;Oscar and Maria ;
14;1;2020;10;9;F2;NA;0.085;Oscar and Maria ;
14;1;2020;10;9;F3;18,3;0.061;Oscar and Maria ;
14;1;2020;10;9;F4;NA;0.222;Oscar and Maria ;
14;1;2020;10;9;F5;20,1;0.061;Oscar and Maria ;
14;1;2020;10;9;F6;26,6;0.06;Oscar and Maria ;
13;2;2020;10;7;A1;36,8;0.096;Oscar;
13;2;2020;10;7;A2;36,6;0.175;Oscar;
13;2;2020;10;7;A3;39,2;0.138;Oscar;
13;2;2020;10;7;A4;37,2;0.102;Oscar;
13;2;2020;10;7;A5;36,8;0.077;Oscar;
13;2;2020;10;7;A6;38;0.097;Oscar;
13;2;2020;10;7;B1;35;0.116;Oscar;
13;2;2020;10;7;B2;38,1;0.098;Oscar;
13;2;2020;10;7;B3;35,2;0.103;Oscar;
13;2;2020;10;7;B4;10,6;0.117;Oscar;
13;2;2020;10;7;B5;38,1;0.121;Oscar;
13;2;2020;10;7;B6;39,2;0.106;Oscar;
13;2;2020;10;7;C1;36,4;0.122;Oscar;
13;2;2020;10;7;C2;35,2;0.151;Oscar;
13;2;2020;10;7;C3;34,9;0.151;Oscar;
13;2;2020;10;7;C4;41,2;0.109;Oscar;
13;2;2020;10;7;C5;37,1;0.156;Oscar;
13;2;2020;10;7;C6;39,1;0.128;Oscar;
13;2;2020;10;7;D1;39,2;0.117;Oscar;
13;2;2020;10;7;D2;38,1;0.106;Oscar;
13;2;2020;10;7;D3;38,4;0.104;Oscar;
13;2;2020;10;7;D4;37,6;0.121;Oscar;
13;2;2020;10;7;D5;39,2;0.118;Oscar;
13;2;2020;10;7;D6;40,1;0.122;Oscar;
13;2;2020;10;7;E1;28,3;0.206;Oscar;
13;2;2020;10;7;E2;28,9;0.115;Oscar;
13;2;2020;10;7;E3;34,8;0.108;Oscar;
13;2;2020;10;7;E4;36,8;0.119;Oscar;
13;2;2020;10;7;E5;38,6;0.129;Oscar;
13;2;2020;10;7;E6;42,1;0.133;Oscar;
13;2;2020;10;7;F1;31,7;0.116;Oscar;
13;2;2020;10;7;F2;28,2;0.121;Oscar;
13;2;2020;10;7;F3;34,6;0.127;Oscar;
13;2;2020;10;7;F4;36,5;0.138;Oscar;
13;2;2020;10;7;F5;32,7;0.115;Oscar;
13;2;2020;10;7;F6;43,1;0.121;Oscar;
13;2;2020;10;8;A1;37,4;0.106;Oscar;
13;2;2020;10;8;A2;40,7;0.138;Oscar;
13;2;2020;10;8;A3;42,6;0.163;Oscar;
13;2;2020;10;8;A4;38,7;0.135;Oscar;
13;2;2020;10;8;A5;37,5;0.101;Oscar;
13;2;2020;10;8;A6;36,3;0.174;Oscar;
13;2;2020;10;8;B1;37,7;0.135;Oscar;
13;2;2020;10;8;B2;38,2;0.138;Oscar;
13;2;2020;10;8;B3;36,1;0.142;Oscar;
13;2;2020;10;8;B4;38,3;0.139;Oscar;
13;2;2020;10;8;B5;40,7;0.153;Oscar;
13;2;2020;10;8;B6;41,9;0.101;Oscar;
13;2;2020;10;8;C1;36,7;0.087;Oscar;
13;2;2020;10;8;C2;37,2;0.183;Oscar;
13;2;2020;10;8;C3;39,4;0.115;Oscar;
13;2;2020;10;8;C4;37,4;0.102;Oscar;
13;2;2020;10;8;C5;32,3;0.131;Oscar;
13;2;2020;10;8;C6;41,4;0.13;Oscar;
13;2;2020;10;8;D1;41,3;0.116;Oscar;
13;2;2020;10;8;D2;40,6;0.121;Oscar;
13;2;2020;10;8;D3;40,4;0.102;Oscar;
13;2;2020;10;8;D4;39,2;0.119;Oscar;
13;2;2020;10;8;D5;38,7;0.123;Oscar;
13;2;2020;10;8;D6;38,5;0.117;Oscar;
13;2;2020;10;8;E1;38,6;0.125;Oscar;
13;2;2020;10;8;E2;35,2;0.098;Oscar;
13;2;2020;10;8;E3;37,4;0.088;Oscar;
13;2;2020;10;8;E4;37,7;0.092;Oscar;
13;2;2020;10;8;E5;34,3;0.098;Oscar;
13;2;2020;10;8;E6;41,6;0.114;Oscar;
13;2;2020;10;8;F1;69,5;0.192;Oscar;
13;2;2020;10;8;F2;61,7;0.239;Oscar;
13;2;2020;10;8;F3;52,3;0.184;Oscar;
13;2;2020;10;8;F4;44,5;0.215;Oscar;
13;2;2020;10;8;F5;43,9;0.106;Oscar;
13;2;2020;10;8;F6;39,8;0.114;Oscar;
13;2;2020;10;9;A1;27;0.096;Oscar;
13;2;2020;10;9;A2;18,3;0.061;Oscar;
13;2;2020;10;9;A3;34,4;0.073;Oscar;
13;2;2020;10;9;A4;28,7;0.073;Oscar;
13;2;2020;10;9;A5;27,2;0.054;Oscar;
13;2;2020;10;9;A6;31,9;0.061;Oscar;
13;2;2020;10;9;B1;26,2;0.061;Oscar;
13;2;2020;10;9;B2;28,3;0.083;Oscar;
13;2;2020;10;9;B3;29,2;0.064;Oscar;
13;2;2020;10;9;B4;22,1;0.079;Oscar;
13;2;2020;10;9;B5;27,6;0.08;Oscar;
13;2;2020;10;9;B6;26,8;0.054;Oscar;
13;2;2020;10;9;C1;33,5;0.064;Oscar;
13;2;2020;10;9;C2;29,2;0.053;Oscar;
13;2;2020;10;9;C3;29,8;0.117;Oscar;
13;2;2020;10;9;C4;34,9;0.084;Oscar;
13;2;2020;10;9;C5;36,2;0.116;Oscar;
13;2;2020;10;9;C6;36,8;0.115;Oscar;
13;2;2020;10;9;D1;35,7;0.102;Oscar;
13;2;2020;10;9;D2;35,6;0.103;Oscar;
13;2;2020;10;9;D3;33,6;0.106;Oscar;
13;2;2020;10;9;D4;28,9;0.039;Oscar;
13;2;2020;10;9;D5;19,6;0.042;Oscar;
13;2;2020;10;9;D6;19;0.011;Oscar;
13;2;2020;10;9;E1;34,5;0.083;Oscar;
13;2;2020;10;9;E2;36,8;0.067;Oscar;
13;2;2020;10;9;E3;29,3;0.098;Oscar;
13;2;2020;10;9;E4;28,3;0.072;Oscar;
13;2;2020;10;9;E5;26,2;0.225;Oscar;
13;2;2020;10;9;E6;31,6;0.074;Oscar;
13;2;2020;10;9;F1;46,4;0.193;Oscar;
13;2;2020;10;9;F2;39,6;0.182;Oscar;
13;2;2020;10;9;F3;38,8;0.11;Oscar;
13;2;2020;10;9;F4;37,2;0.104;Oscar;
13;2;2020;10;9;F5;38,6;0.107;Oscar;
13;2;2020;10;9;F6;34,3;0.103;Oscar;
13;2;2020;10;4;A1;38,3;0.101;Oscar;
13;2;2020;10;4;A2;29,3;0.097;Oscar;
13;2;2020;10;4;A3;42,4;0.13;Oscar;
13;2;2020;10;4;A4;13,2;0.127;Oscar;
13;2;2020;10;4;A5;42,9;0.141;Oscar;
13;2;2020;10;4;A6;42,2;0.098;Oscar;
13;2;2020;10;4;B1;37;0.071;Oscar;
13;2;2020;10;4;B2;43,2;0.124;Oscar;
13;2;2020;10;4;B3;43,2;0.12;Oscar;
13;2;2020;10;4;B4;41,7;0.106;Oscar;
13;2;2020;10;4;B5;42,8;0.116;Oscar;
13;2;2020;10;4;B6;38,1;0.144;Oscar;
13;2;2020;10;4;C1;41,4;0.077;Oscar;
13;2;2020;10;4;C2;37,7;0.103;Oscar;
13;2;2020;10;4;C3;46,2;0.122;Oscar;
13;2;2020;10;4;C4;37,5;0.085;Oscar;
13;2;2020;10;4;C5;40,9;0.097;Oscar;
13;2;2020;10;4;C6;44,3;0.119;Oscar;
13;2;2020;10;4;D1;42,9;0.098;Oscar;
13;2;2020;10;4;D2;43,6;0.104;Oscar;
13;2;2020;10;4;D3;43;0.103;Oscar;
13;2;2020;10;4;D4;40,9;0.113;Oscar;
13;2;2020;10;4;D5;43,1;0.104;Oscar;
13;2;2020;10;4;D6;43,8;0.156;Oscar;
13;2;2020;10;4;E1;42,4;0.099;Oscar;
13;2;2020;10;4;E2;43,5;0.105;Oscar;
13;2;2020;10;4;E3;37,3;0.095;Oscar;
13;2;2020;10;4;E4;41,8;0.115;Oscar;
13;2;2020;10;4;E5;42,2;0.114;Oscar;
13;2;2020;10;4;E6;40,7;0.117;Oscar;
13;2;2020;10;4;F1;44,2;0.116;Oscar;
13;2;2020;10;4;F2;29,9;0.07;Oscar;
13;2;2020;10;4;F3;43,7;0.137;Oscar;
13;2;2020;10;4;F4;39,4;0.096;Oscar;
13;2;2020;10;4;F5;43,8;0.132;Oscar;
13;2;2020;10;4;F6;43,6;0.158;Oscar;
13;2;2020;10;5;A1;42,6;0.134;Oscar;
13;2;2020;10;5;A2;43,7;0.22;Oscar;
13;2;2020;10;5;A3;40,6;0.218;Oscar;
13;2;2020;10;5;A4;42,1;0.137;Oscar;
13;2;2020;10;5;A5;38,7;0.099;Oscar;
13;2;2020;10;5;A6;43,1;0.144;Oscar;
13;2;2020;10;5;B1;41,2;0.137;Oscar;
13;2;2020;10;5;B2;41,6;0.185;Oscar;
13;2;2020;10;5;B3;42,1;0.132;Oscar;
13;2;2020;10;5;B4;40,6;0.125;Oscar;
13;2;2020;10;5;B5;38,3;0.103;Oscar;
13;2;2020;10;5;B6;37,3;0.16;Oscar;
13;2;2020;10;5;C1;38,5;0.127;Oscar;
13;2;2020;10;5;C2;40,9;0.108;Oscar;
13;2;2020;10;5;C3;39,7;0.102;Oscar;
13;2;2020;10;5;C4;42,5;0.103;Oscar;
13;2;2020;10;5;C5;41;0.105;Oscar;
13;2;2020;10;5;C6;42,8;0.163;Oscar;
13;2;2020;10;5;D1;38,7;0.103;Oscar;
13;2;2020;10;5;D2;28,6;0.156;Oscar;
13;2;2020;10;5;D3;42,9;0.138;Oscar;
13;2;2020;10;5;D4;42,9;0.155;Oscar;
13;2;2020;10;5;D5;43,1;0.137;Oscar;
13;2;2020;10;5;D6;44,3;0.153;Oscar;
13;2;2020;10;5;E1;36,8;0.14;Oscar;
13;2;2020;10;5;E2;42,3;0.118;Oscar;
13;2;2020;10;5;E3;43,2;0.161;Oscar;
13;2;2020;10;5;E4;42,9;0.123;Oscar;
13;2;2020;10;5;E5;42,6;0.15;Oscar;
13;2;2020;10;5;E6;41,7;0.094;Oscar;
13;2;2020;10;5;F1;41,2;0.119;Oscar;
13;2;2020;10;5;F2;37,9;0.128;Oscar;
13;2;2020;10;5;F3;37,6;0.091;Oscar;
13;2;2020;10;5;F4;37,8;0.097;Oscar;
13;2;2020;10;5;F5;42,5;0.107;Oscar;
13;2;2020;10;5;F6;46,2;0.1;Oscar;
13;2;2020;10;6;A1;43,1;0.137;Oscar;
13;2;2020;10;6;A2;40,8;0.118;Oscar;
13;2;2020;10;6;A3;42;0.127;Oscar;
13;2;2020;10;6;A4;41,6;0.19;Oscar;
13;2;2020;10;6;A5;42,8;0.157;Oscar;
13;2;2020;10;6;A6;41,3;0.17;Oscar;
13;2;2020;10;6;B1;41,7;0.116;Oscar;
13;2;2020;10;6;B2;43;0.158;Oscar;
13;2;2020;10;6;B3;42,6;0.136;Oscar;
13;2;2020;10;6;B4;38,6;0.142;Oscar;
13;2;2020;10;6;B5;43,8;0.168;Oscar;
13;2;2020;10;6;B6;43;0.133;Oscar;
13;2;2020;10;6;C1;37,4;0.127;Oscar;
13;2;2020;10;6;C2;43,2;0.116;Oscar;
13;2;2020;10;6;C3;43,6;0.132;Oscar;
13;2;2020;10;6;C4;43,6;0.148;Oscar;
13;2;2020;10;6;C5;43,8;0.157;Oscar;
13;2;2020;10;6;C6;44,3;0.143;Oscar;
13;2;2020;10;6;D1;43;0.166;Oscar;
13;2;2020;10;6;D2;42,5;0.131;Oscar;
13;2;2020;10;6;D3;42,7;0.164;Oscar;
13;2;2020;10;6;D4;44;0.172;Oscar;
13;2;2020;10;6;D5;43,1;0.159;Oscar;
13;2;2020;10;6;D6;44,1;0.174;Oscar;
13;2;2020;10;6;E1;42,9;0.141;Oscar;
13;2;2020;10;6;E2;43,1;0.139;Oscar;
13;2;2020;10;6;E3;42,1;0.127;Oscar;
13;2;2020;10;6;E4;42;0.123;Oscar;
13;2;2020;10;6;E5;43,9;0.167;Oscar;
13;2;2020;10;6;E6;42,8;0.134;Oscar;
13;2;2020;10;6;F1;41,6;0.136;Oscar;
13;2;2020;10;6;F2;42,8;0.143;Oscar;
13;2;2020;10;6;F3;44,3;0.166;Oscar;
13;2;2020;10;6;F4;46,1;0.148;Oscar;
13;2;2020;10;6;F5;44,6;0.224;Oscar;
13;2;2020;10;6;F6;42,2;0.1;Oscar;
13;2;2020;10;1;A1;45,2;0.175;Oscar;
13;2;2020;10;1;A2;37,4;0.133;Oscar;
13;2;2020;10;1;A3;42;0.147;Oscar;
13;2;2020;10;1;A4;40,6;0.136;Oscar;
13;2;2020;10;1;A5;41,3;0.145;Oscar;
13;2;2020;10;1;A6;40,7;0.125;Oscar;
13;2;2020;10;1;B1;36,7;0.119;Oscar;
13;2;2020;10;1;B2;43;0.145;Oscar;
13;2;2020;10;1;B3;43,1;0.161;Oscar;
13;2;2020;10;1;B4;45,3;0.164;Oscar;
13;2;2020;10;1;B5;41,8;0.142;Oscar;
13;2;2020;10;1;B6;37;0.104;Oscar;
13;2;2020;10;1;C1;42;0.139;Oscar;
13;2;2020;10;1;C2;39;0.136;Oscar;
13;2;2020;10;1;C3;43;0.132;Oscar;
13;2;2020;10;1;C4;44,7;0.135;Oscar;
13;2;2020;10;1;C5;42,7;0.122;Oscar;
13;2;2020;10;1;C6;45;0.135;Oscar;
13;2;2020;10;1;D1;42,1;0.139;Oscar;
13;2;2020;10;1;D2;44;0.14;Oscar;
13;2;2020;10;1;D3;43,1;0.135;Oscar;
13;2;2020;10;1;D4;43,9;0.138;Oscar;
13;2;2020;10;1;D5;44,2;0.123;Oscar;
13;2;2020;10;1;D6;42,5;0.133;Oscar;
13;2;2020;10;1;E1;42;0.115;Oscar;
13;2;2020;10;1;E2;38,9;0.126;Oscar;
13;2;2020;10;1;E3;31,8;0.108;Oscar;
13;2;2020;10;1;E4;40,6;0.114;Oscar;
13;2;2020;10;1;E5;38,2;0.095;Oscar;
13;2;2020;10;1;E6;39,3;0.106;Oscar;
13;2;2020;10;1;F1;43,8;0.162;Oscar;
13;2;2020;10;1;F2;44,6;0.142;Oscar;
13;2;2020;10;1;F3;42,9;0.138;Oscar;
13;2;2020;10;1;F4;32,3;0.106;Oscar;
13;2;2020;10;1;F5;42,7;0.126;Oscar;
13;2;2020;10;1;F6;43,9;0.154;Oscar;
13;2;2020;10;2;A1;41,9;0.142;Oscar;
13;2;2020;10;2;A2;42,3;0.125;Oscar;
13;2;2020;10;2;A3;38,4;0.12;Oscar;
13;2;2020;10;2;A4;42,8;0.132;Oscar;
13;2;2020;10;2;A5;44,3;0.112;Oscar;
13;2;2020;10;2;A6;39,3;0.124;Oscar;
13;2;2020;10;2;B1;43,7;0.13;Oscar;
13;2;2020;10;2;B2;43,7;0.125;Oscar;
13;2;2020;10;2;B3;42,9;0.126;Oscar;
13;2;2020;10;2;B4;42,8;0.117;Oscar;
13;2;2020;10;2;B5;39,9;0.106;Oscar;
13;2;2020;10;2;B6;38;0.115;Oscar;
13;2;2020;10;2;C1;40,1;0.127;Oscar;
13;2;2020;10;2;C2;43;0.124;Oscar;
13;2;2020;10;2;C3;43,1;0.121;Oscar;
13;2;2020;10;2;C4;38,9;0.113;Oscar;
13;2;2020;10;2;C5;36;0.077;Oscar;
13;2;2020;10;2;C6;45;0.157;Oscar;
13;2;2020;10;2;D1;43;0.099;Oscar;
13;2;2020;10;2;D2;38,9;0.106;Oscar;
13;2;2020;10;2;D3;36,9;0.102;Oscar;
13;2;2020;10;2;D4;37,9;0.086;Oscar;
13;2;2020;10;2;D5;35,9;0.092;Oscar;
13;2;2020;10;2;D6;43,4;0.117;Oscar;
13;2;2020;10;2;E1;36,8;0.093;Oscar;
13;2;2020;10;2;E2;42;0.097;Oscar;
13;2;2020;10;2;E3;40,3;0.088;Oscar;
13;2;2020;10;2;E4;41;0.081;Oscar;
13;2;2020;10;2;E5;43,7;0.113;Oscar;
13;2;2020;10;2;E6;38,5;0.106;Oscar;
13;2;2020;10;2;F1;38,1;0.109;Oscar;
13;2;2020;10;2;F2;44,4;0.169;Oscar;
13;2;2020;10;2;F3;39,4;0.123;Oscar;
13;2;2020;10;2;F4;34,7;0.084;Oscar;
13;2;2020;10;2;F5;39;0.077;Oscar;
13;2;2020;10;2;F6;34,8;0.068;Oscar;
13;2;2020;10;3;A1;46,7;0.152;Oscar;
13;2;2020;10;3;A2;38;0.129;Oscar;
13;2;2020;10;3;A3;29,6;0.065;Oscar;
13;2;2020;10;3;A4;36,7;0.099;Oscar;
13;2;2020;10;3;A5;44,4;0.139;Oscar;
13;2;2020;10;3;A6;NA;NA;Oscar;
13;2;2020;10;3;B1;41,6;0.12;Oscar;
13;2;2020;10;3;B2;36,1;0.104;Oscar;
13;2;2020;10;3;B3;41,7;0.11;Oscar;
13;2;2020;10;3;B4;36,8;0.083;Oscar;
13;2;2020;10;3;B5;38,8;0.116;Oscar;
13;2;2020;10;3;B6;43,5;0.148;Oscar;
13;2;2020;10;3;C1;42,6;0.129;Oscar;
13;2;2020;10;3;C2;44,8;0.117;Oscar;
13;2;2020;10;3;C3;36,8;0.112;Oscar;
13;2;2020;10;3;C4;41,6;0.108;Oscar;
13;2;2020;10;3;C5;43,7;0.117;Oscar;
13;2;2020;10;3;C6;43,1;0.145;Oscar;
13;2;2020;10;3;D1;41,4;0.095;Oscar;
13;2;2020;10;3;D2;36,4;0.091;Oscar;
13;2;2020;10;3;D3;46,2;0.102;Oscar;
13;2;2020;10;3;D4;35,8;0.086;Oscar;
13;2;2020;10;3;D5;42,6;0.107;Oscar;
13;2;2020;10;3;D6;41,7;0.105;Oscar;
13;2;2020;10;3;E1;35,3;0.082;Oscar;
13;2;2020;10;3;E2;37,6;0.113;Oscar;
13;2;2020;10;3;E3;42,3;0.134;Oscar;
13;2;2020;10;3;E4;43,7;0.136;Oscar;
13;2;2020;10;3;E5;36,8;0.094;Oscar;
13;2;2020;10;3;E6;45,3;0.155;Oscar;
13;2;2020;10;3;F1;43;0.141;Oscar;
13;2;2020;10;3;F2;40,8;0.118;Oscar;
13;2;2020;10;3;F3;36;0.087;Oscar;
13;2;2020;10;3;F4;38,2;0.138;Oscar;
13;2;2020;10;3;F5;42,3;0.117;Oscar;
13;2;2020;10;3;F6;40,9;0.134;Oscar;
12;3;2020;10;4;A1;19,9;0.036;Oscar;
12;3;2020;10;4;A2;23,9;0.078;Oscar;
12;3;2020;10;4;A3;9,2;0.011;Oscar;
12;3;2020;10;4;A4;9;0.029;Oscar;
12;3;2020;10;4;A5;10,5;0.014;Oscar;
12;3;2020;10;4;A6;17,3;0;Oscar;
12;3;2020;10;4;B1;9,6;0.033;Oscar;
12;3;2020;10;4;B2;19,6;0.038;Oscar;
12;3;2020;10;4;B3;17,2;0.022;Oscar;
12;3;2020;10;4;B4;18,3;0.032;Oscar;
12;3;2020;10;4;B5;12,1;0.018;Oscar;
12;3;2020;10;4;B6;13,6;0.026;Oscar;
12;3;2020;10;4;C1;19,8;0.036;Oscar;
12;3;2020;10;4;C2;22,1;0.042;Oscar;
12;3;2020;10;4;C3;12,2;0.012;Oscar;
12;3;2020;10;4;C4;10,6;0.024;Oscar;
12;3;2020;10;4;C5;10,8;0.016;Oscar;
12;3;2020;10;4;C6;9,3;0.015;Oscar;
12;3;2020;10;4;D1;19,6;0.038;Oscar;
12;3;2020;10;4;D2;23,2;0.012;Oscar;
12;3;2020;10;4;D3;16,3;0.022;Oscar;
12;3;2020;10;4;D4;12,4;0.018;Oscar;
12;3;2020;10;4;D5;8,3;0.017;Oscar;
12;3;2020;10;4;D6;6,2;0.018;Oscar;
12;3;2020;10;4;E1;16,7;0.022;Oscar;
12;3;2020;10;4;E2;19,9;0.05;Oscar;
12;3;2020;10;4;E3;22,6;0.066;Oscar;
12;3;2020;10;4;E4;23,1;0.024;Oscar;
12;3;2020;10;4;E5;22,6;0.018;Oscar;
12;3;2020;10;4;E6;24,3;0.061;Oscar;
12;3;2020;10;4;F1;10,3;0.012;Oscar;
12;3;2020;10;4;F2;19,5;0.024;Oscar;
12;3;2020;10;4;F3;NA;NA;Oscar;
12;3;2020;10;4;F4;10,2;0.014;Oscar;
12;3;2020;10;4;F5;16,3;0.026;Oscar;
12;3;2020;10;4;F6;15,3;0.018;Oscar;
12;3;2020;10;1;A1;28,6;0.157;Oscar;
12;3;2020;10;1;A2;28,3;0.152;Oscar;
12;3;2020;10;1;A3;17,3;0.066;Oscar;
12;3;2020;10;1;A4;27,6;0.153;Oscar;
12;3;2020;10;1;A5;23,1;0.108;Oscar;
12;3;2020;10;1;A6;28,3;0.117;Oscar;
12;3;2020;10;1;B1;21,9;0.083;Oscar;
12;3;2020;10;1;B2;36,9;0.143;Oscar;
12;3;2020;10;1;B3;29;0.151;Oscar;
12;3;2020;10;1;B4;22;0.154;Oscar;
12;3;2020;10;1;B5;26,3;0.167;Oscar;
12;3;2020;10;1;B6;26,4;0.134;Oscar;
12;3;2020;10;1;C1;10,9;0.056;Oscar;
12;3;2020;10;1;C2;28,8;0.126;Oscar;
12;3;2020;10;1;C3;26,3;0.085;Oscar;
12;3;2020;10;1;C4;26,7;0.136;Oscar;
12;3;2020;10;1;C5;22,6;0.117;Oscar;
12;3;2020;10;1;C6;23,6;0.091;Oscar;
12;3;2020;10;1;D1;18,6;0.122;Oscar;
12;3;2020;10;1;D2;28,2;0.114;Oscar;
12;3;2020;10;1;D3;23,7;0.112;Oscar;
12;3;2020;10;1;D4;29;0.113;Oscar;
12;3;2020;10;1;D5;23,8;0.116;Oscar;
12;3;2020;10;1;D6;22,7;0.1;Oscar;
12;3;2020;10;1;E1;22,5;0.085;Oscar;
12;3;2020;10;1;E2;19,9;0.088;Oscar;
12;3;2020;10;1;E3;23,8;0.088;Oscar;
12;3;2020;10;1;E4;24,8;0.075;Oscar;
12;3;2020;10;1;E5;23,3;0.084;Oscar;
12;3;2020;10;1;E6;23,6;0.091;Oscar;
12;3;2020;10;1;F1;22,6;0.181;Oscar;
12;3;2020;10;1;F2;17,5;0.068;Oscar;
12;3;2020;10;1;F3;17,9;0.052;Oscar;
12;3;2020;10;1;F4;22,4;0.069;Oscar;
12;3;2020;10;1;F5;23,1;0.081;Oscar;
12;3;2020;10;1;F6;26,3;0.146;Oscar;
12;3;2020;10;2;A1;24,3;0.094;Oscar;
12;3;2020;10;2;A2;7,3;0.019;Oscar;
12;3;2020;10;2;A3;8,6;0.034;Oscar;
12;3;2020;10;2;A4;16,9;0.035;Oscar;
12;3;2020;10;2;A5;20,1;0.055;Oscar;
12;3;2020;10;2;A6;17,1;0.029;Oscar;
12;3;2020;10;2;B1;18,3;0.051;Oscar;
12;3;2020;10;2;B2;19,1;0.065;Oscar;
12;3;2020;10;2;B3;11,5;0.059;Oscar;
12;3;2020;10;2;B4;22,6;0.064;Oscar;
12;3;2020;10;2;B5;19,8;0.057;Oscar;
12;3;2020;10;2;B6;18,5;0.046;Oscar;
12;3;2020;10;2;C1;6,5;0.03;Oscar;
12;3;2020;10;2;C2;8,7;0.035;Oscar;
12;3;2020;10;2;C3;9,2;0.038;Oscar;
12;3;2020;10;2;C4;6,3;0.036;Oscar;
12;3;2020;10;2;C5;7,8;0.042;Oscar;
