day;month;year;Plot;Subplot;Moisture;Salinity;Salinity_mean;Sensor;Observations;;
4;9;2019;7;E4;11.5;0.171;0.171;5;;;
4;9;2019;7;E5;11.3;0.133;0.133;5;;;
4;9;2019;7;E6;10.3;0.158;0.158;5;;;
4;9;2019;7;F1;NA;NA;0.169 ;5;;;
4;9;2019;7;F2;10.4;0.186;0.186;5;;;
4;9;2019;7;F3;9.9;0.148;0.148;5;;;
4;9;2019;7;F4;10.5;0.162;0.162;5;;;
4;9;2019;7;F5;10.8;0.208;0.208;5;;;
4;9;2019;7;F6;NA;NA;0.169 ;5;;;
4;9;2019;8;A1;9.8;0.161;0.161;5;;;
4;9;2019;8;A2;11.7;0.203;0.203;5;;;
4;9;2019;8;A3;11.3;0.240;0.240;5;;;
4;9;2019;8;A4;12.4;0.207;0.207;5;;;
4;9;2019;8;A5;10.8;0.198;0.198;5;;;
4;9;2019;8;A6;10.4;0.175;0.175;5;;;
4;9;2019;8;B1;9.3;0.164;0.164;5;;;
4;9;2019;8;B2;11.9;0.198;0.198;5;;;
4;9;2019;8;B3;11.9;0.185;0.185;5;;;
4;9;2019;8;B4;11.1;0.144;0.144;5;;;
4;9;2019;8;B5;10.2;0.177;0.177;5;;;
4;9;2019;8;B6;11.0;0.201;0.201;5;;;
4;9;2019;8;C1;9.9;0.147;0.147;5;;;
4;9;2019;8;C2;11.0;0.107;0.107;5;;;
4;9;2019;8;C3;8.6;0.105;0.105;5;;;
4;9;2019;8;C4;10.7;0.132;0.132;5;;;
4;9;2019;8;C5;7.1;0.140;0.140;5;;;
4;9;2019;8;C6;10.8;0.160;0.160;5;;;
4;9;2019;8;D1;10.5;0.194;0.194;5;;;
4;9;2019;8;D2;11.4;0.184;0.184;5;;;
4;9;2019;8;D3;9.0;0.096;0.096;5;;;
4;9;2019;8;D4;9.1;0.110;0.110;5;;;
4;9;2019;8;D5;8.3;0.134;0.134;5;;;
4;9;2019;8;D6;10.9;0.130;0.130;5;;;
4;9;2019;8;E1;12.2;0.245;0.245;5;;;
4;9;2019;8;E2;5.3;0.118;0.118;5;;;
4;9;2019;8;E3;11.2;0.141;0.141;5;;;
4;9;2019;8;E4;9.6;0.095;0.095;5;;;
4;9;2019;8;E5;10.1;0.980;0.980;5;;;
4;9;2019;8;E6;10.8;0.111;0.111;5;;;
4;9;2019;8;F1;11.1;0.211;0.211;5;;;
4;9;2019;8;F2;NA;NA;0.173 ;5;;;
4;9;2019;8;F3;NA;NA;0.173 ;5;;;
4;9;2019;8;F4;9.9;0.157;0.157;5;;;
4;9;2019;8;F5;10.8;0.145;0.145;5;;;
4;9;2019;8;F6;10.1;0.124;0.124;5;;;
4;9;2019;9;A1;3.2;0.027;0.027;5;;;
4;9;2019;9;A2;5.2;0.026;0.026;5;;;
4;9;2019;9;A3;0.6;NA;0.0944;5;;;
4;9;2019;9;A4;10.1;NA;0.0944;5;;;
4;9;2019;9;A5;5.9;NA;0.0944;5;;;
4;9;2019;9;A6;4.6;0.030;0.030;5;;;
4;9;2019;9;B1;2.0;0.024;0.024;5;;;
4;9;2019;9;B2;10.4;0.080;0.080;5;;;
4;9;2019;9;B3;2.9;0.028;0.028;5;;;
4;9;2019;9;B4;7.1;0.035;0.035;5;;;
4;9;2019;9;B5;6.5;0.066;0.066;5;;;
4;9;2019;9;B6;NA;NA;0.0944;5;;;
4;9;2019;9;C1;7.9;0.057;0.057;5;;;
4;9;2019;9;C2;2.4;0.038;0.038;5;;;
4;9;2019;9;C3;6.2;0.046;0.046;5;;;
4;9;2019;9;C4;11.2;0.083;0.083;5;;;
4;9;2019;9;C5;6.3;0.047;0.047;5;;;
4;9;2019;9;C6;2.3;0.016;0.016;5;;;
4;9;2019;9;D1;0.7;0.060;0.060;5;;;
4;9;2019;9;D2;10.9;0.146;0.146;5;;;
4;9;2019;9;D3;10.8;0.139;0.139;5;;;
4;9;2019;9;D4;1.2;0.029;0.029;5;;;
4;9;2019;9;D5;8.3;0.068;0.068;5;;;
4;9;2019;9;D6;11.1;0.134;0.134;5;;;
4;9;2019;9;E1;9.9;0.096;0.096;5;;;
4;9;2019;9;E2;10.8;0.139;0.139;5;;;
4;9;2019;9;E3;15.4;0.173;0.173;5;;;
4;9;2019;9;E4;10.4;0.095;0.095;5;;;
4;9;2019;9;E5;3.4;0.035;0.035;5;;;
4;9;2019;9;E6;8.5;0.046;0.046;5;;;
4;9;2019;9;F1;27.4;0.377;0.377;5;;;
4;9;2019;9;F2;9.6;0.290;0.290;5;;;
4;9;2019;9;F3;26.3;0.249;0.249;5;;;
4;9;2019;9;F4;26.7;0.282;0.282;5;;;
4;9;2019;9;F5;9.8;0.104;0.104;5;;;
4;9;2019;9;F6;7.1;0.101;0.101;5;;;
5;1;2019;1;A1;NA;0.167;0.167;10;Rotura sensor 5 se cambia al 10;;
5;1;2019;1;A2;NA;0.137;0.137;10;;;
5;1;2019;1;A3;NA;0.249;0.249;10;;;
5;1;2019;1;A4;NA;0.102;0.102;10;;;
5;1;2019;1;A5;NA;0.045;0.045;10;;;
5;1;2019;1;A6;NA;0.138;0.138;10;;;
5;1;2019;1;B1;NA;0.090;0.090;10;;;
5;1;2019;1;B2;NA;0.183;0.183;10;;;
5;1;2019;1;B3;NA;0.137;0.137;10;;;
5;1;2019;1;B4;NA;0.167;0.167;10;;;
5;1;2019;1;B5;NA;0.219;0.219;10;;;
5;1;2019;1;B6;NA;0.054;0.054;10;;;
5;1;2019;1;C1;NA;0.102;0.102;10;;;
5;1;2019;1;C2;NA;0.135;0.135;10;;;
5;1;2019;1;C3;NA;0.123;0.123;10;;;
5;1;2019;1;C4;NA;0.095;0.095;10;;;
5;1;2019;1;C5;NA;0.123;0.123;10;;;
5;1;2019;1;C6;NA;0.129;0.129;10;;;
5;1;2019;1;D1;NA;0.057;0.057;10;;;
5;1;2019;1;D2;NA;0.053;0.053;10;;;
5;1;2019;1;D3;NA;0.095;0.095;10;;;
5;1;2019;1;D4;NA;0.112;0.112;10;;;
5;1;2019;1;D5;NA;0.069;0.069;10;;;
5;1;2019;1;D6;NA;0.027;0.027;10;;;
5;1;2019;1;E1;NA;0.062;0.062;10;;;
5;1;2019;1;E2;NA;0.087;0.087;10;;;
5;1;2019;1;E3;NA;0.082;0.082;10;;;
5;1;2019;1;E4;NA;0.047;0.047;10;;;
5;1;2019;1;E5;NA;0.044;0.044;10;;;
5;1;2019;1;E6;NA;0.068;0.068;10;;;
5;1;2019;1;F1;28.5;0.066;0.066;10;;;
5;1;2019;1;F2;NA;0.053;0.053;10;;;
5;1;2019;1;F3;NA;0.035;0.035;10;;;
5;1;2019;1;F4;NA;0.089;0.089;10;;;
5;1;2019;1;F5;NA;0.088;0.088;10;;;
5;1;2019;1;F6;NA;0.052;0.052;10;;;
5;1;2019;2;A1;NA;0.084;0.084;10;;;
5;1;2019;2;A2;NA;0.049;0.049;10;;;
5;1;2019;2;A3;9.1;0.010;0.010;10;;;
5;1;2019;2;A4;7.9;0.010;0.010;10;;;
5;1;2019;2;A5;8.0;0.050;0.050;10;;;
5;1;2019;2;A6;9.6;0.019;0.019;10;;;
5;1;2019;2;B1;NA;0.048;0.048;10;;;
5;1;2019;2;B2;NA;0.038;0.038;10;;;
5;1;2019;2;B3;9.2;0.059;0.059;10;;;
5;1;2019;2;B4;8.2;0.018;0.018;10;;;
5;1;2019;2;B5;8.0;0.007;0.007;10;;;
5;1;2019;2;B6;9.3;0.028;0.028;10;;;
5;1;2019;2;C1;9.2;0.025;0.025;10;;;
5;1;2019;2;C2;NA;0.065;0.065;10;;;
5;1;2019;2;C3;8.3;0.019;0.019;10;;;
5;1;2019;2;C4;NA;0.076;0.076;10;;;
5;1;2019;2;C5;17.2;0.035;0.035;10;;;
5;1;2019;2;C6;NA;0.028;0.028;10;;;
5;1;2019;2;D1;9.3;0.011;0.011;10;;;
5;1;2019;2;D2;9.1;0.028;0.028;10;;;
5;1;2019;2;D3;8.3;0.013;0.013;10;;;
5;1;2019;2;D4;9.2;0.020;0.020;10;;;
5;1;2019;2;D5;8.9;0.037;0.037;10;;;
5;1;2019;2;D6;8.9;0.016;0.016;10;;;
5;1;2019;2;E1;8.5;0.013;0.013;10;;;
5;1;2019;2;E2;8.4;0.012;0.012;10;;;
5;1;2019;2;E3;7.6;0.001;0.001;10;;;
5;1;2019;2;E4;8.0;0.003;0.003;10;;;
5;1;2019;2;E5;8.2;0.005;0.005;10;;;
5;1;2019;2;E6;8.6;0.027;0.027;10;;;
5;1;2019;2;F1;10.1;0.032;0.032;10;;;
5;1;2019;2;F2;8.2;0.011;0.011;10;;;
5;1;2019;2;F3;NA;0.046;0.046;10;;;
5;1;2019;2;F4;7.8;0.003;0.003;10;;;
5;1;2019;2;F5;9.2;0.007;0.007;10;;;
5;1;2019;2;F6;6.8;0.006;0.006;10;;;
5;1;2019;3;A1;NA;0.042;0.042;10;;;
5;1;2019;3;A2;NA;0.074;0.074;10;;;
5;1;2019;3;A3;NA;0.090;0.090;10;;;
5;1;2019;3;A4;NA;0.050;0.050;10;;;
5;1;2019;3;A5;NA;0.078;0.078;10;;;
5;1;2019;3;A6;NA;0.095;0.095;10;;;
5;1;2019;3;B1;27.9;0.099;0.099;10;;;
5;1;2019;3;B2;28.5;0.015;0.015;10;;;
5;1;2019;3;B3;23.9;0.058;0.058;10;;;
5;1;2019;3;B4;27.7;0.078;0.078;10;;;
5;1;2019;3;B5;27.9;0.134;0.134;10;;;
5;1;2019;3;B6;NA;0.098;0.098;10;;;
5;1;2019;3;C1;NA;0.032;0.032;10;;;
5;1;2019;3;C2;NA;0.098;0.098;10;;;
5;1;2019;3;C3;NA;0.056;0.056;10;;;
5;1;2019;3;C4;21.3;0.038;0.038;10;;;
5;1;2019;3;C5;NA;0.005;0.005;10;;;
5;1;2019;3;C6;9.1;0.024;0.024;10;;;
5;1;2019;3;D1;19.7;0.028;0.028;10;;;
5;1;2019;3;D2;20.7;0.039;0.039;10;;;
5;1;2019;3;D3;8.8;0.014;0.014;10;;;
5;1;2019;3;D4;20.0;0.045;0.045;10;;;
5;1;2019;3;D5;9.3;0.027;0.027;10;;;
5;1;2019;3;D6;NA;0.048;0.048;10;;;
5;1;2019;3;E1;NA;0.096;0.096;10;;;
5;1;2019;3;E2;NA;0.043;0.043;10;;;
5;1;2019;3;E3;8.5;0.034;0.034;10;;;
5;1;2019;3;E4;NA;0.049;0.049;10;;;
5;1;2019;3;E5;21.5;0.035;0.035;10;;;
5;1;2019;3;E6;NA;0.054;0.054;10;;;
5;1;2019;3;F1;NA;0.211;0.211;10;;;
5;1;2019;3;F2;NA;0.088;0.088;10;;;
5;1;2019;3;F3;NA;0.137;0.137;10;;;
5;1;2019;3;F4;NA;0.146;0.146;10;;;
5;1;2019;3;F5;7.7;0.017;0.017;10;;;
5;1;2019;3;F6;NA;0.043;0.043;10;;;
5;1;2019;4;A1;NA;0.170;0.170;10;;;
5;1;2019;4;A2;NA;0.080;0.080;10;;;
5;1;2019;4;A3;NA;0.046;0.046;10;;;
5;1;2019;4;A4;NA;0.092;0.092;10;;;
5;1;2019;4;A5;NA;0.100;0.100;10;;;
5;1;2019;4;A6;9.0;0.032;0.032;10;;;
5;1;2019;4;B1;NA;NA;0.165 ;10;;;
5;1;2019;4;B2;NA;0.089;0.089;10;;;
5;1;2019;4;B3;NA;0.078;0.078;10;;;
5;1;2019;4;B4;NA;NA;0.165 ;10;;;
5;1;2019;4;B5;NA;0.045;0.045;10;;;
5;1;2019;4;B6;NA;0.114;0.114;10;;;
5;1;2019;4;C1;NA;0.123;0.123;10;;;
5;1;2019;4;C2;NA;0.104;0.104;10;;;
5;1;2019;4;C3;NA;0.059;0.059;10;;;
5;1;2019;4;C4;7.8;0.019;0.019;10;;;
5;1;2019;4;C5;NA;0.080;0.080;10;;;
5;1;2019;4;C6;NA;0.135;0.135;10;;;
5;1;2019;4;D1;NA;0.158;0.158;10;;;
5;1;2019;4;D2;NA;0.119;0.119;10;;;
5;1;2019;4;D3;NA;0.031;0.031;10;;;
5;1;2019;4;D4;NA;0.082;0.082;10;;;
5;1;2019;4;D5;NA;0.090;0.090;10;;;
5;1;2019;4;D6;NA;0.121;0.121;10;;;
5;1;2019;4;E1;NA;0.063;0.063;10;;;
5;1;2019;4;E2;NA;0.082;0.082;10;;;
5;1;2019;4;E3;NA;0.099;0.099;10;;;
5;1;2019;4;E4;9.9;0.039;0.039;10;;;
5;1;2019;4;E5;NA;0.103;0.103;10;;;
5;1;2019;4;E6;NA;0.109;0.109;10;;;
5;1;2019;4;F1;NA;0.178;0.178;10;;;
5;1;2019;4;F2;9.9;0.052;0.052;10;;;
5;1;2019;4;F3;28.3;0.076;0.076;10;;;
5;1;2019;4;F4;NA;0.143;0.143;10;;;
5;1;2019;4;F5;NA;0.109;0.109;10;;;
5;1;2019;4;F6;NA;NA;0.165 ;10;;;
5;1;2019;5;A1;NA;0.124;0.124;10;;;
5;1;2019;5;A2;NA;0.078;0.078;10;;;
5;1;2019;5;A3;8.2;0.024;0.024;10;;;
5;1;2019;5;A4;NA;0.037;0.037;10;;;
5;1;2019;5;A5;NA;0.173;0.173;10;;;
5;1;2019;5;A6;NA;0.130;0.130;10;;;
5;1;2019;5;B1;NA;0.074;0.074;10;;;
5;1;2019;5;B2;28.0;0.105;0.105;10;;;
5;1;2019;5;B3;28.0;0.088;0.088;10;;;
5;1;2019;5;B4;27.8;0.091;0.091;10;;;
5;1;2019;5;B5;NA;0.019;0.019;10;;;
5;1;2019;5;B6;37.0;0.194;0.194;10;;;
5;1;2019;5;C1;NA;0.183;0.183;10;;;
5;1;2019;5;C2;8.8;0.033;0.033;10;;;
5;1;2019;5;C3;NA;0.058;0.058;10;;;
5;1;2019;5;C4;NA;0.171;0.171;10;;;
5;1;2019;5;C5;NA;0.105;0.105;10;;;
5;1;2019;5;C6;NA;0.100;0.100;10;;;
5;1;2019;5;D1;27.6;0.087;0.087;10;;;
5;1;2019;5;D2;NA;0.059;0.059;10;;;
5;1;2019;5;D3;28.1;0.098;0.098;10;;;
5;1;2019;5;D4;27.0;0.128;0.128;10;;;
5;1;2019;5;D5;27.2;0.106;0.106;10;;;
5;1;2019;5;D6;NA;0.149;0.149;10;;;
5;1;2019;5;E1;27.9;0.093;0.093;10;;;
5;1;2019;5;E2;NA;0.123;0.123;10;;;
5;1;2019;5;E3;NA;0.136;0.136;10;;;
5;1;2019;5;E4;NA;0.055;0.055;10;;;
5;1;2019;5;E5;NA;0.168;0.168;10;;;
5;1;2019;5;E6;NA;0.072;0.072;10;;;
5;1;2019;5;F1;NA;0.137;0.137;10;;;
5;1;2019;5;F2;NA;NA;0.156 ;10;;;
5;1;2019;5;F3;NA;0.049;0.049;10;;;
5;1;2019;5;F4;NA;0.024;0.024;10;;;
5;1;2019;5;F5;NA;0.087;0.087;10;;;
5;1;2019;5;F6;28.0;0.084;0.084;10;Rotura del sensor 10;;
5;1;2019;6;A1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;A2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;A3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;A4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;A5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;A6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;B6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;C6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;D6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;E6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F1;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F2;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F3;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F4;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F5;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;6;F6;NA;NA;0.197 ;NA;No se toman datos;;
5;1;2019;7;A1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;A2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;A3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;A4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;A5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;A6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;B6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;C6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;D6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;E6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F1;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F2;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F3;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F4;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F5;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;7;F6;NA;NA;0.169 ;NA;No se toman datos;;
5;1;2019;8;A1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;A2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;A3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;A4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;A5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;A6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;B6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;C6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;D6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;E6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F1;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F2;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F3;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F4;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F5;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;8;F6;NA;NA;0.173 ;NA;No se toman datos;;
5;1;2019;9;A1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;A2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;A3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;A4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;A5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;A6;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;B6;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;C6;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;D6;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;E6;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F1;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F2;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F3;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F4;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F5;NA;NA;0.0944;NA;No se toman datos;;
5;1;2019;9;F6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;1;A1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;A2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;A3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;A4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;A5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;A6;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;B6;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;C6;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;D6;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;E6;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F1;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F2;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F3;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F4;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F5;NA;NA;0.135 ;NA;No se toman datos;;
5;21;2019;1;F6;NA;NA;0.135 ;NA;No se toman datos;;
