"focal";"fitness";"BEMA";"CHFU";"CHMI";"CETE";"HOMA";"LEMA";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SPRU";"MESU";"MEEL";"MEPO";"SOAS";"FRPU";"SUSP";"COSQ";"RAPE"
"HOMA";120;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";174;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";560;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";464;1;0;0;0;2;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
"CHFU";256;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"HOMA";40;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"BEMA";48;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";32;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";16;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";60;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";174;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";12;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";32;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";52;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";60;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";80;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;1;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";8;1;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";32;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";52;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;2;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";64;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";120;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";232;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";928;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";120;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SOAS";165;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";522;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";344;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";348;0;0;0;0;8;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;0;0;0;3;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"BEMA";480;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";104;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;1;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;0;3;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"LEMA";406;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";76;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";464;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";348;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";60;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";8;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;1;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";16;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";152;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;2;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";120;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";180;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;1;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;1;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";32;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";8;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";522;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";24;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";192;0;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";174;0;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;1;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";52;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";160;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";174;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";290;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";72;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";60;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";406;1;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";8;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";4;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";406;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";360;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";290;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";80;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";132;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";32;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";64;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";464;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";16;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";16;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";174;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";4;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";116;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";58;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";40;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";56;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"HOMA";20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";666;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";191;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PUPA";437;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";126;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";184;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;1;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";84;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"PAIN";21;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";230;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";105;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";555;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";161;0;0;0;0;7;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"PUPA";253;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";161;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";115;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";777;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";92;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";84;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";222;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PUPA";138;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";444;1;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";555;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";444;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";333;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"CETE";444;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";777;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";444;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";69;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";444;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";444;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";555;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";666;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";222;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1221;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
"PAIN";21;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";222;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";777;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";555;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";666;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";63;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1332;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1221;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"PAIN";21;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";276;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";21;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PAIN";42;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1221;0;0;0;5;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"PLCO";382;0;0;0;3;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"PUPA";276;0;0;0;0;4;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"PLCO";1528;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";573;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
"PUPA";207;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";1910;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";777;2;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";666;0;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";92;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";2220;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";573;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1665;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";3108;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";69;5;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PLCO";955;0;0;0;0;0;1;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0
"CETE";2331;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";573;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";92;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";999;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";138;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PUPA";138;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CETE";1332;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
